country,year,item,r,n,survey,cc_rank,mean_r
Ecuador,2007,party_act_female2,1,592,lb2007,233,1.5
Ecuador,2007,party_act_female2,2,7,lb2007,233,1.5
Ecuador,2007,party_female2,1,575,lb2007,233,1.5
Ecuador,2007,party_female2,2,24,lb2007,233,1.5
Ecuador,2007,unionpro_act_female2,1,589,lb2007,233,1.5
Ecuador,2007,unionpro_act_female2,2,10,lb2007,233,1.5
Ecuador,2007,unionpro_female2,1,573,lb2007,233,1.5
Ecuador,2007,unionpro_female2,2,26,lb2007,233,1.5
Ecuador,2008,party_act_female2,1,1997.0573803956565,"amb_combo, lb2008",233,1.5
Ecuador,2008,party_act_female2,2,124.3922942615153,"amb_combo, lb2008",233,1.5
Ecuador,2008,party_act_female4,1,1435.0573803956565,amb_combo,233,2.5
Ecuador,2008,party_act_female4,2,52.59170066051181,amb_combo,233,2.5
Ecuador,2008,party_act_female4,3,27.90062676289999,amb_combo,233,2.5
Ecuador,2008,party_act_female4,4,5.899966838103509,amb_combo,233,2.5
Ecuador,2008,party_worg_act_female4,1,1435.0573803956565,amb_combo,233,2.5
Ecuador,2008,party_worg_act_female4,2,52.59170066051181,amb_combo,233,2.5
Ecuador,2008,party_worg_act_female4,3,27.90062676289999,amb_combo,233,2.5
Ecuador,2008,party_worg_act_female4,4,5.899966838103509,amb_combo,233,2.5
Ecuador,2008,prof_act_female2,1,1369.3437282026407,amb_combo,233,1.5
Ecuador,2008,prof_act_female2,2,153.04196935898995,amb_combo,233,1.5
Ecuador,2008,prof_act_female4,1,1369.3437282026407,amb_combo,233,2.5
Ecuador,2008,prof_act_female4,2,73.45027719986815,amb_combo,233,2.5
Ecuador,2008,prof_act_female4,3,62.87020616947175,amb_combo,233,2.5
Ecuador,2008,prof_act_female4,4,16.721485989650013,amb_combo,233,2.5
Ecuador,2008,prof_worg_act_female4,1,1369.3437282026407,amb_combo,233,2.5
Ecuador,2008,prof_worg_act_female4,2,73.45027719986815,amb_combo,233,2.5
Ecuador,2008,prof_worg_act_female4,3,62.87020616947175,amb_combo,233,2.5
Ecuador,2008,prof_worg_act_female4,4,16.721485989650013,amb_combo,233,2.5
Ecuador,2008,union_act_female2,1,2043.2493142789976,"amb_combo, lb2008",233,1.5
Ecuador,2008,union_act_female2,2,76.20917691868972,"amb_combo, lb2008",233,1.5
Ecuador,2008,union_act_female4,1,1467.2493142789976,amb_combo,233,2.5
Ecuador,2008,union_act_female4,2,30.126969403504802,amb_combo,233,2.5
Ecuador,2008,union_act_female4,3,20.712812748662035,amb_combo,233,2.5
Ecuador,2008,union_act_female4,4,1.369394766522884,amb_combo,233,2.5
Ecuador,2008,union_worg_act_female4,1,1467.2493142789976,amb_combo,233,2.5
Ecuador,2008,union_worg_act_female4,2,30.126969403504802,amb_combo,233,2.5
Ecuador,2008,union_worg_act_female4,3,20.712812748662035,amb_combo,233,2.5
Ecuador,2008,union_worg_act_female4,4,1.369394766522884,amb_combo,233,2.5
Ecuador,2008,womens_org_act_female4,1,1293.291184190377,amb_combo,233,2.5
Ecuador,2008,womens_org_act_female4,2,96.18032480813896,amb_combo,233,2.5
Ecuador,2008,womens_org_act_female4,3,74.48914744481664,amb_combo,233,2.5
Ecuador,2008,womens_org_act_female4,4,35.90202810101333,amb_combo,233,2.5
Ecuador,2010,party_act_female2,1,1426.423189644304,amb_combo,233,1.5
Ecuador,2010,party_act_female2,2,97.77145461513575,amb_combo,233,1.5
Ecuador,2010,party_act_female4,1,1426.423189644304,amb_combo,233,2.5
Ecuador,2010,party_act_female4,2,69.9300949494451,amb_combo,233,2.5
Ecuador,2010,party_act_female4,3,21.853671039415598,amb_combo,233,2.5
Ecuador,2010,party_act_female4,4,5.9876886262750535,amb_combo,233,2.5
Ecuador,2010,party_worg_act_female4,1,1426.423189644304,amb_combo,233,2.5
Ecuador,2010,party_worg_act_female4,2,69.9300949494451,amb_combo,233,2.5
Ecuador,2010,party_worg_act_female4,3,21.853671039415598,amb_combo,233,2.5
Ecuador,2010,party_worg_act_female4,4,5.9876886262750535,amb_combo,233,2.5
Ecuador,2010,prof_act_female2,1,1362.8169089919963,amb_combo,233,1.5
Ecuador,2010,prof_act_female2,2,159.89175733971317,amb_combo,233,1.5
Ecuador,2010,prof_act_female4,1,1362.8169089919963,amb_combo,233,2.5
Ecuador,2010,prof_act_female4,2,73.0772337813081,amb_combo,233,2.5
Ecuador,2010,prof_act_female4,3,81.32682946427343,amb_combo,233,2.5
Ecuador,2010,prof_act_female4,4,5.487694094131638,amb_combo,233,2.5
Ecuador,2010,prof_worg_act_female4,1,1362.8169089919963,amb_combo,233,2.5
Ecuador,2010,prof_worg_act_female4,2,73.0772337813081,amb_combo,233,2.5
Ecuador,2010,prof_worg_act_female4,3,81.32682946427343,amb_combo,233,2.5
Ecuador,2010,prof_worg_act_female4,4,5.487694094131638,amb_combo,233,2.5
Ecuador,2010,womens_org_act_female4,1,1366.2831595655616,amb_combo,233,2.5
Ecuador,2010,womens_org_act_female4,2,62.36145159411589,amb_combo,233,2.5
Ecuador,2010,womens_org_act_female4,3,79.91970209179343,amb_combo,233,2.5
Ecuador,2010,womens_org_act_female4,4,16.503725502286837,amb_combo,233,2.5
Ecuador,2012,party_act_female2,1,695,amb_combo,233,1.5
Ecuador,2012,party_act_female2,2,36,amb_combo,233,1.5
Ecuador,2012,party_act_female4,1,695,amb_combo,233,2.5
Ecuador,2012,party_act_female4,2,14,amb_combo,233,2.5
Ecuador,2012,party_act_female4,3,19,amb_combo,233,2.5
Ecuador,2012,party_act_female4,4,3,amb_combo,233,2.5
Ecuador,2012,party_worg_act_female4,1,695,amb_combo,233,2.5
Ecuador,2012,party_worg_act_female4,2,14,amb_combo,233,2.5
Ecuador,2012,party_worg_act_female4,3,19,amb_combo,233,2.5
Ecuador,2012,party_worg_act_female4,4,3,amb_combo,233,2.5
Ecuador,2012,prof_act_female2,1,642,amb_combo,233,1.5
Ecuador,2012,prof_act_female2,2,99,amb_combo,233,1.5
Ecuador,2012,prof_act_female4,1,642,amb_combo,233,2.5
Ecuador,2012,prof_act_female4,2,45,amb_combo,233,2.5
Ecuador,2012,prof_act_female4,3,37,amb_combo,233,2.5
Ecuador,2012,prof_act_female4,4,17,amb_combo,233,2.5
Ecuador,2012,prof_worg_act_female4,1,642,amb_combo,233,2.5
Ecuador,2012,prof_worg_act_female4,2,45,amb_combo,233,2.5
Ecuador,2012,prof_worg_act_female4,3,37,amb_combo,233,2.5
Ecuador,2012,prof_worg_act_female4,4,17,amb_combo,233,2.5
Ecuador,2012,womens_org_act_female4,1,582,amb_combo,233,2.5
Ecuador,2012,womens_org_act_female4,2,50,amb_combo,233,2.5
Ecuador,2012,womens_org_act_female4,3,42,amb_combo,233,2.5
Ecuador,2012,womens_org_act_female4,4,18,amb_combo,233,2.5
Ecuador,2013,party_act_female2,1,471,lb2013,233,1.5
Ecuador,2013,party_act_female2,2,140,lb2013,233,1.5
Ecuador,2013,party_act_female4a,1,471,lb2013,233,2.5
Ecuador,2013,party_act_female4a,2,106,lb2013,233,2.5
Ecuador,2013,party_act_female4a,3,26,lb2013,233,2.5
Ecuador,2013,party_act_female4a,4,8,lb2013,233,2.5
Ecuador,2015,party_act_female2,1,452,lb2015,233,1.5
Ecuador,2015,party_act_female2,2,150,lb2015,233,1.5
Ecuador,2015,party_act_female4a,1,452,lb2015,233,2.5
Ecuador,2015,party_act_female4a,2,127,lb2015,233,2.5
Ecuador,2015,party_act_female4a,3,21,lb2015,233,2.5
Ecuador,2015,party_act_female4a,4,2,lb2015,233,2.5
Ecuador,2016,party_act_female2,1,690,amb_combo,233,1.5
Ecuador,2016,party_act_female2,2,83,amb_combo,233,1.5
Ecuador,2016,party_act_female4,1,690,amb_combo,233,2.5
Ecuador,2016,party_act_female4,2,59,amb_combo,233,2.5
Ecuador,2016,party_act_female4,3,16,amb_combo,233,2.5
Ecuador,2016,party_act_female4,4,8,amb_combo,233,2.5
Ecuador,2016,party_worg_act_female4,1,690,amb_combo,233,2.5
Ecuador,2016,party_worg_act_female4,2,59,amb_combo,233,2.5
Ecuador,2016,party_worg_act_female4,3,16,amb_combo,233,2.5
Ecuador,2016,party_worg_act_female4,4,8,amb_combo,233,2.5
Ecuador,2016,womens_org_act_female4,1,636,amb_combo,233,2.5
Ecuador,2016,womens_org_act_female4,2,55,amb_combo,233,2.5
Ecuador,2016,womens_org_act_female4,3,46,amb_combo,233,2.5
Ecuador,2016,womens_org_act_female4,4,36,amb_combo,233,2.5
Ecuador,2018,party_female2,1,562,wvs_combo,233,1.5
Ecuador,2018,party_female2,2,63,wvs_combo,233,1.5
Ecuador,2018,party_worg2,1,562,wvs_combo,233,1.5
Ecuador,2018,party_worg2,2,63,wvs_combo,233,1.5
Ecuador,2018,prof_female2,1,543,wvs_combo,233,1.5
Ecuador,2018,prof_female2,2,78,wvs_combo,233,1.5
Ecuador,2018,prof_worg2,1,543,wvs_combo,233,1.5
Ecuador,2018,prof_worg2,2,78,wvs_combo,233,1.5
Ecuador,2018,union_female2,1,565,wvs_combo,233,1.5
Ecuador,2018,union_female2,2,56,wvs_combo,233,1.5
Ecuador,2018,union_worg2,1,565,wvs_combo,233,1.5
Ecuador,2018,union_worg2,2,56,wvs_combo,233,1.5
Ecuador,2018,womens_org2,1,523,wvs_combo,233,1.5
Ecuador,2018,womens_org2,2,98,wvs_combo,233,1.5
Ecuador,2020,party_act_female2,1,555,lb2020,233,1.5
Ecuador,2020,party_act_female2,2,52,lb2020,233,1.5
Ecuador,2020,party_act_female4a,1,555,lb2020,233,2.5
Ecuador,2020,party_act_female4a,2,38,lb2020,233,2.5
Ecuador,2020,party_act_female4a,3,12,lb2020,233,2.5
Ecuador,2020,party_act_female4a,4,2,lb2020,233,2.5
Hungary,1986,union_female2,1,559.3464912280774,issp1986,227,1.5
Hungary,1986,union_female2,2,417.59429824561926,issp1986,227,1.5
Hungary,1987,union_female2,1,655,issp1987,227,1.5
Hungary,1987,union_female2,2,807,issp1987,227,1.5
Hungary,1988,union_female2,1,411,issp1988,227,1.5
Hungary,1988,union_female2,2,570,issp1988,227,1.5
Hungary,1989,union_female2,1,288,issp1989,227,1.5
Hungary,1989,union_female2,2,265,issp1989,227,1.5
Hungary,1990,party_act_female2,1,651,cdcee,227,1.5
Hungary,1990,party_act_female2,2,31,cdcee,227,1.5
Hungary,1990,party_act_female4a,1,651,cdcee,227,2.5
Hungary,1990,party_act_female4a,2,20,cdcee,227,2.5
Hungary,1990,party_act_female4a,3,8,cdcee,227,2.5
Hungary,1990,party_act_female4a,4,3,cdcee,227,2.5
Hungary,1990,party_female2,1,673,cdcee,227,1.5
Hungary,1990,party_female2,2,15,cdcee,227,1.5
Hungary,1990,prof_female2,1,670,cdcee,227,1.5
Hungary,1990,prof_female2,2,16,cdcee,227,1.5
Hungary,1990,union_female2,1,937.0228063354342,"cdcee, issp1990",227,1.5
Hungary,1990,union_female2,2,260,cdcee,227,1.5
Hungary,1991,party_female2,1,516,evs_combo,227,1.5
Hungary,1991,party_female2,2,5,evs_combo,227,1.5
Hungary,1991,party_worg2,1,516,evs_combo,227,1.5
Hungary,1991,party_worg2,2,5,evs_combo,227,1.5
Hungary,1991,prof_act_female2,1,515,evs_combo,227,1.5
Hungary,1991,prof_act_female2,2,6,evs_combo,227,1.5
Hungary,1991,prof_female2,1,500,evs_combo,227,1.5
Hungary,1991,prof_female2,2,21,evs_combo,227,1.5
Hungary,1991,prof_worg2,1,500,evs_combo,227,1.5
Hungary,1991,prof_worg2,2,21,evs_combo,227,1.5
Hungary,1991,union_act_female2,1,495,evs_combo,227,1.5
Hungary,1991,union_act_female2,2,26,evs_combo,227,1.5
Hungary,1991,union_female2,1,659.7601875251534,"evs_combo, issp1991",227,1.5
Hungary,1991,union_female2,2,393.85269322859085,"evs_combo, issp1991",227,1.5
Hungary,1991,union_worg2,1,342,evs_combo,227,1.5
Hungary,1991,union_worg2,2,179,evs_combo,227,1.5
Hungary,1991,womens_org2,1,512,evs_combo,227,1.5
Hungary,1991,womens_org2,2,9,evs_combo,227,1.5
Hungary,1991,womens_org_act_female2,1,518,evs_combo,227,1.5
Hungary,1991,womens_org_act_female2,2,3,evs_combo,227,1.5
Hungary,1992,union_female2,1,480.8745398927711,issp1992,227,1.5
Hungary,1992,union_female2,2,176.81165210198444,issp1992,227,1.5
Hungary,1993,union_female2,1,464.90636302038877,issp1993,227,1.5
Hungary,1993,union_female2,2,153.83233164086906,issp1993,227,1.5
Hungary,1994,union_female2,1,38.93503910198871,issp1994,227,1.5
Hungary,1994,union_female2,2,166.35681938977623,issp1994,227,1.5
Hungary,1995,union_female2,1,456.3261197785606,issp1995,227,1.5
Hungary,1995,union_female2,2,74.36336185203825,issp1995,227,1.5
Hungary,1996,union_female2,1,676.8499766726615,issp1996,227,1.5
Hungary,1996,union_female2,2,119.31252222412664,issp1996,227,1.5
Hungary,1997,union_female2,1,682.0807491113221,issp1997,227,1.5
Hungary,1997,union_female2,2,113.48624097266425,issp1997,227,1.5
Hungary,1998,union_female2,1,983.862612829043,"issp1998, issp1999",227,1.5
Hungary,1998,union_female2,2,193.6097873929939,"issp1998, issp1999",227,1.5
Hungary,1999,party_act_female2,1,868.600217692247,"cdcee, evs_combo",227,1.5
Hungary,1999,party_act_female2,2,233.64774116815437,"cdcee, evs_combo",227,1.5
Hungary,1999,party_act_female4a,1,340,cdcee,227,2.5
Hungary,1999,party_act_female4a,2,202,cdcee,227,2.5
Hungary,1999,party_act_female4a,3,26,cdcee,227,2.5
Hungary,1999,party_act_female4a,4,3,cdcee,227,2.5
Hungary,1999,party_female2,1,1083.7496328644688,"cdcee, evs_combo",227,1.5
Hungary,1999,party_female2,2,13.498325995932454,"cdcee, evs_combo",227,1.5
Hungary,1999,party_worg2,1,525.7496328644689,evs_combo,227,1.5
Hungary,1999,party_worg2,2,5.498325995932453,evs_combo,227,1.5
Hungary,1999,prof_act_female2,1,520.7151884453225,evs_combo,227,1.5
Hungary,1999,prof_act_female2,2,10.532770415078902,evs_combo,227,1.5
Hungary,1999,prof_female2,1,1052.1236502090333,"cdcee, evs_combo",227,1.5
Hungary,1999,prof_female2,2,47.12430865136811,"cdcee, evs_combo",227,1.5
Hungary,1999,prof_worg2,1,511.12365020903326,evs_combo,227,1.5
Hungary,1999,prof_worg2,2,20.12430865136811,evs_combo,227,1.5
Hungary,1999,union_act_female2,1,528.0423001292651,evs_combo,227,1.5
Hungary,1999,union_act_female2,2,3.205658731136256,evs_combo,227,1.5
Hungary,1999,union_female2,1,994.2491040530105,"cdcee, evs_combo",227,1.5
Hungary,1999,union_female2,2,104.99885480739096,"cdcee, evs_combo",227,1.5
Hungary,1999,union_worg2,1,499.24910405301046,evs_combo,227,1.5
Hungary,1999,union_worg2,2,31.99885480739096,evs_combo,227,1.5
Hungary,1999,womens_org2,1,529.293945730788,evs_combo,227,1.5
Hungary,1999,womens_org2,2,1.9540131296134668,evs_combo,227,1.5
Hungary,1999,womens_org_act_female2,1,529.9477850208887,evs_combo,227,1.5
Hungary,1999,womens_org_act_female2,2,1.3001738395127187,evs_combo,227,1.5
Hungary,2001,party_act_female2,1,803.7733986037114,issp2001,227,1.5
Hungary,2001,party_act_female2,2,4.030120895490227,issp2001,227,1.5
Hungary,2001,party_female2,1,801.6805004169544,issp2001,227,1.5
Hungary,2001,party_female2,2,6.123019082247245,issp2001,227,1.5
Hungary,2001,union_female2,1,759.6566241551549,issp2001,227,1.5
Hungary,2001,union_female2,2,50.88339117819489,issp2001,227,1.5
Hungary,2001,unionpro_act_female2,1,784.9122821022556,issp2001,227,1.5
Hungary,2001,unionpro_act_female2,2,21.680436298128196,issp2001,227,1.5
Hungary,2001,unionpro_female2,1,766.8301504234869,issp2001,227,1.5
Hungary,2001,unionpro_female2,2,39.76256797689689,issp2001,227,1.5
Hungary,2002,party_act_female2,1,853,ess1,227,1.5
Hungary,2002,party_act_female2,2,21,ess1,227,1.5
Hungary,2002,party_female2,1,863,ess1,227,1.5
Hungary,2002,party_female2,2,11,ess1,227,1.5
Hungary,2002,union_act_female2,1,855,ess1,227,1.5
Hungary,2002,union_act_female2,2,21,ess1,227,1.5
Hungary,2002,union_female2,1,1248.0019969793746,"ess1, issp2002",227,1.5
Hungary,2002,union_female2,2,167.99642643223723,"ess1, issp2002",227,1.5
Hungary,2003,union_female2,1,499.36383530706905,issp2003,227,1.5
Hungary,2003,union_female2,2,44.911128896183186,issp2003,227,1.5
Hungary,2004,party_act_female2,1,1072.6212677809194,"eb622, issp2004",227,1.5
Hungary,2004,party_act_female2,2,7.498719521962087,"eb622, issp2004",227,1.5
Hungary,2004,party_female2,1,1071.9566346536121,"eb622, issp2004",227,1.5
Hungary,2004,party_female2,2,8.163352649269651,"eb622, issp2004",227,1.5
Hungary,2004,prof_act_female2,1,529.6738389910895,eb622,227,1.5
Hungary,2004,prof_act_female2,2,1.8378569375128644,eb622,227,1.5
Hungary,2004,prof_female2,1,526.8353680875975,eb622,227,1.5
Hungary,2004,prof_female2,2,4.676327841004854,eb622,227,1.5
